PaperID,TrialID,System,Category,Analyte,Value,SD,Unit,Significance,Location,Notes
ruImprovementAquaponicPerformance2017,ruImprovementAquaponicPerformance2017-T1,Control,mineral,Leaf Cu,1.99,0.54,µg/g,NR,"Table 3, p.16334",
ruImprovementAquaponicPerformance2017,ruImprovementAquaponicPerformance2017-T1,AP,mineral,Root Ca,1.08,0.25,µg/g,NR,"Table 3, p.16334",
ruImprovementAquaponicPerformance2017,ruImprovementAquaponicPerformance2017-T1,AP,mineral,Root Mg,0.21,0.03,µg/g,NR,"Table 3, p.16334",
ruImprovementAquaponicPerformance2017,ruImprovementAquaponicPerformance2017-T1,AP,mineral,Root K,1.5,0.09,µg/g,NR,"Table 3, p.16334",
ruImprovementAquaponicPerformance2017,ruImprovementAquaponicPerformance2017-T1,AP,mineral,Root Fe,3595.66,370.93,µg/g,NR,"Table 3, p.16334",
ruImprovementAquaponicPerformance2017,ruImprovementAquaponicPerformance2017-T1,AP,mineral,Root Mn,485.51,58.95,µg/g,NR,"Table 3, p.16334",
ruImprovementAquaponicPerformance2017,ruImprovementAquaponicPerformance2017-T1,AP,mineral,Root Zn,120.94,25.34,µg/g,NR,"Table 3, p.16334",
ruImprovementAquaponicPerformance2017,ruImprovementAquaponicPerformance2017-T1,AP,mineral,Root Cu,67.55,7.02,µg/g,NR,"Table 3, p.16334",
ruImprovementAquaponicPerformance2017,ruImprovementAquaponicPerformance2017-T1,Control,mineral,Root Ca,0.84,0.09,µg/g,NR,"Table 3, p.16334",
ruImprovementAquaponicPerformance2017,ruImprovementAquaponicPerformance2017-T1,Control,mineral,Root Mg,0.18,0.02,µg/g,NR,"Table 3, p.16334",
ruImprovementAquaponicPerformance2017,ruImprovementAquaponicPerformance2017-T1,Control,mineral,Root K,1.03,0.11,µg/g,NR,"Table 3, p.16334",
ruImprovementAquaponicPerformance2017,ruImprovementAquaponicPerformance2017-T1,Control,mineral,Root Fe,1486.87,93.75,µg/g,NR,"Table 3, p.16334",
ruImprovementAquaponicPerformance2017,ruImprovementAquaponicPerformance2017-T1,Control,mineral,Root Mn,216.98,18.74,µg/g,NR,"Table 3, p.16334",
ruImprovementAquaponicPerformance2017,ruImprovementAquaponicPerformance2017-T1,Control,mineral,Root Zn,57.77,10.11,µg/g,NR,"Table 3, p.16334",
ruImprovementAquaponicPerformance2017,ruImprovementAquaponicPerformance2017-T1,Control,mineral,Root Cu,34.71,4.67,µg/g,NR,"Table 3, p.16334",
sahaGrowthYieldPlant2016,sahaGrowthYieldPlant2016-T1,AP,mineral,Nitrogen (N),5.45,0.08,% DW,ns,"Table 1, p.185","Dispersion is SE (standard error), not SD, per the paper's own footnote 'The numbers presented with +/- are standard error (SE) values' (p.183). ns (P<0.05); no letter superscript in Table 1/2; confirmed ns in Results running text (p.185). Leaf sample dried before digestion (EPA Method 3052) and ICP-OES analysis (EPA Method 200.8), so value is dry-weight basis."
sahaGrowthYieldPlant2016,sahaGrowthYieldPlant2016-T1,HYD,mineral,Nitrogen (N),5.21,0.11,% DW,ns,"Table 1, p.185","Dispersion is SE (standard error), not SD, per the paper's own footnote 'The numbers presented with +/- are standard error (SE) values' (p.183). ns (P<0.05); no letter superscript in Table 1/2; confirmed ns in Results running text (p.185). Leaf sample dried before digestion (EPA Method 3052) and ICP-OES analysis (EPA Method 200.8), so value is dry-weight basis."
sahaGrowthYieldPlant2016,sahaGrowthYieldPlant2016-T1,AP,mineral,Phosphorus (P),1.71,0.05,% DW,ns,"Table 1, p.185","Dispersion is SE (standard error), not SD, per the paper's own footnote 'The numbers presented with +/- are standard error (SE) values' (p.183). ns (P<0.05); no letter superscript in Table 1/2; confirmed ns in Results running text (p.185). Leaf sample dried before digestion (EPA Method 3052) and ICP-OES analysis (EPA Method 200.8), so value is dry-weight basis."
sahaGrowthYieldPlant2016,sahaGrowthYieldPlant2016-T1,HYD,mineral,Phosphorus (P),1.63,0.05,% DW,ns,"Table 1, p.185","Dispersion is SE (standard error), not SD, per the paper's own footnote 'The numbers presented with +/- are standard error (SE) values' (p.183). ns (P<0.05); no letter superscript in Table 1/2; confirmed ns in Results running text (p.185). Leaf sample dried before digestion (EPA Method 3052) and ICP-OES analysis (EPA Method 200.8), so value is dry-weight basis."
sahaGrowthYieldPlant2016,sahaGrowthYieldPlant2016-T1,AP,mineral,Potassium (K),0.78,0.02,% DW,ns,"Table 1, p.185","Dispersion is SE (standard error), not SD, per the paper's own footnote 'The numbers presented with +/- are standard error (SE) values' (p.183). ns (P<0.05); no letter superscript in Table 1/2; confirmed ns in Results running text (p.185). Leaf sample dried before digestion (EPA Method 3052) and ICP-OES analysis (EPA Method 200.8), so value is dry-weight basis."
sahaGrowthYieldPlant2016,sahaGrowthYieldPlant2016-T1,HYD,mineral,Potassium (K),0.69,0.02,% DW,ns,"Table 1, p.185","Dispersion is SE (standard error), not SD, per the paper's own footnote 'The numbers presented with +/- are standard error (SE) values' (p.183). ns (P<0.05); no letter superscript in Table 1/2; confirmed ns in Results running text (p.185). Leaf sample dried before digestion (EPA Method 3052) and ICP-OES analysis (EPA Method 200.8), so value is dry-weight basis."
sahaGrowthYieldPlant2016,sahaGrowthYieldPlant2016-T1,AP,mineral,Magnesium (Mg),0.54,0.01,% DW,ns,"Table 1, p.185","Dispersion is SE (standard error), not SD, per the paper's own footnote 'The numbers presented with +/- are standard error (SE) values' (p.183). ns (P<0.05); no letter superscript in Table 1/2; confirmed ns in Results running text (p.185). Leaf sample dried before digestion (EPA Method 3052) and ICP-OES analysis (EPA Method 200.8), so value is dry-weight basis."
sahaGrowthYieldPlant2016,sahaGrowthYieldPlant2016-T1,HYD,mineral,Magnesium (Mg),0.45,0.02,% DW,ns,"Table 1, p.185","Dispersion is SE (standard error), not SD, per the paper's own footnote 'The numbers presented with +/- are standard error (SE) values' (p.183). ns (P<0.05); no letter superscript in Table 1/2; confirmed ns in Results running text (p.185). Leaf sample dried before digestion (EPA Method 3052) and ICP-OES analysis (EPA Method 200.8), so value is dry-weight basis."
sahaGrowthYieldPlant2016,sahaGrowthYieldPlant2016-T1,AP,mineral,Calcium (Ca),2.93,0.11,% DW,ns,"Table 1, p.185","Dispersion is SE (standard error), not SD, per the paper's own footnote 'The numbers presented with +/- are standard error (SE) values' (p.183). ns (P<0.05); no letter superscript in Table 1/2; confirmed ns in Results running text (p.185). Leaf sample dried before digestion (EPA Method 3052) and ICP-OES analysis (EPA Method 200.8), so value is dry-weight basis."
sahaGrowthYieldPlant2016,sahaGrowthYieldPlant2016-T1,HYD,mineral,Calcium (Ca),2.92,0.13,% DW,ns,"Table 1, p.185","Dispersion is SE (standard error), not SD, per the paper's own footnote 'The numbers presented with +/- are standard error (SE) values' (p.183). ns (P<0.05); no letter superscript in Table 1/2; confirmed ns in Results running text (p.185). Leaf sample dried before digestion (EPA Method 3052) and ICP-OES analysis (EPA Method 200.8), so value is dry-weight basis."
sahaGrowthYieldPlant2016,sahaGrowthYieldPlant2016-T1,AP,mineral,Sulfur (S),0.32,0.01,% DW,ns,"Table 1, p.185","Dispersion is SE (standard error), not SD, per the paper's own footnote 'The numbers presented with +/- are standard error (SE) values' (p.183). ns (P<0.05); no letter superscript in Table 1/2; confirmed ns in Results running text (p.185). Leaf sample dried before digestion (EPA Method 3052) and ICP-OES analysis (EPA Method 200.8), so value is dry-weight basis."
sahaGrowthYieldPlant2016,sahaGrowthYieldPlant2016-T1,HYD,mineral,Sulfur (S),0.3,0.01,% DW,ns,"Table 1, p.185","Dispersion is SE (standard error), not SD, per the paper's own footnote 'The numbers presented with +/- are standard error (SE) values' (p.183). ns (P<0.05); no letter superscript in Table 1/2; confirmed ns in Results running text (p.185). Leaf sample dried before digestion (EPA Method 3052) and ICP-OES analysis (EPA Method 200.8), so value is dry-weight basis."
sahaGrowthYieldPlant2016,sahaGrowthYieldPlant2016-T1,AP,mineral,Boron (B),42.5,1.7,mg/kg DW,ns,"Table 2, p.185","Dispersion is SE (standard error), not SD, per the paper's own footnote 'The numbers presented with +/- are standard error (SE) values' (p.183). ns (P<0.05); no letter superscript in Table 1/2; confirmed ns in Results running text (p.185). Leaf sample dried before digestion (EPA Method 3052) and ICP-OES analysis (EPA Method 200.8), so value is dry-weight basis."
sahaGrowthYieldPlant2016,sahaGrowthYieldPlant2016-T1,HYD,mineral,Boron (B),37.6,1.6,mg/kg DW,ns,"Table 2, p.185","Dispersion is SE (standard error), not SD, per the paper's own footnote 'The numbers presented with +/- are standard error (SE) values' (p.183). ns (P<0.05); no letter superscript in Table 1/2; confirmed ns in Results running text (p.185). Leaf sample dried before digestion (EPA Method 3052) and ICP-OES analysis (EPA Method 200.8), so value is dry-weight basis."
sahaGrowthYieldPlant2016,sahaGrowthYieldPlant2016-T1,AP,mineral,Copper (Cu),14.1,0.86,mg/kg DW,ns,"Table 2, p.185","Dispersion is SE (standard error), not SD, per the paper's own footnote 'The numbers presented with +/- are standard error (SE) values' (p.183). ns (P<0.05); no letter superscript in Table 1/2; confirmed ns in Results running text (p.185). Leaf sample dried before digestion (EPA Method 3052) and ICP-OES analysis (EPA Method 200.8), so value is dry-weight basis."
sahaGrowthYieldPlant2016,sahaGrowthYieldPlant2016-T1,HYD,mineral,Copper (Cu),15.9,0.74,mg/kg DW,ns,"Table 2, p.185","Dispersion is SE (standard error), not SD, per the paper's own footnote 'The numbers presented with +/- are standard error (SE) values' (p.183). ns (P<0.05); no letter superscript in Table 1/2; confirmed ns in Results running text (p.185). Leaf sample dried before digestion (EPA Method 3052) and ICP-OES analysis (EPA Method 200.8), so value is dry-weight basis."
sahaGrowthYieldPlant2016,sahaGrowthYieldPlant2016-T1,AP,mineral,Iron (Fe),96.1,4.1,mg/kg DW,ns,"Table 2, p.185","Dispersion is SE (standard error), not SD, per the paper's own footnote 'The numbers presented with +/- are standard error (SE) values' (p.183). ns (P<0.05); no letter superscript in Table 1/2; confirmed ns in Results running text (p.185). Leaf sample dried before digestion (EPA Method 3052) and ICP-OES analysis (EPA Method 200.8), so value is dry-weight basis."
sahaGrowthYieldPlant2016,sahaGrowthYieldPlant2016-T1,HYD,mineral,Iron (Fe),99.1,3.8,mg/kg DW,ns,"Table 2, p.185","Dispersion is SE (standard error), not SD, per the paper's own footnote 'The numbers presented with +/- are standard error (SE) values' (p.183). ns (P<0.05); no letter superscript in Table 1/2; confirmed ns in Results running text (p.185). Leaf sample dried before digestion (EPA Method 3052) and ICP-OES analysis (EPA Method 200.8), so value is dry-weight basis."
sahaGrowthYieldPlant2016,sahaGrowthYieldPlant2016-T1,AP,mineral,Manganese (Mn),100.3,10.5,mg/kg DW,ns,"Table 2, p.185","Dispersion is SE (standard error), not SD, per the paper's own footnote 'The numbers presented with +/- are standard error (SE) values' (p.183). ns (P<0.05); no letter superscript in Table 1/2; confirmed ns in Results running text (p.185). Leaf sample dried before digestion (EPA Method 3052) and ICP-OES analysis (EPA Method 200.8), so value is dry-weight basis."
sahaGrowthYieldPlant2016,sahaGrowthYieldPlant2016-T1,HYD,mineral,Manganese (Mn),92.7,3.6,mg/kg DW,ns,"Table 2, p.185","Dispersion is SE (standard error), not SD, per the paper's own footnote 'The numbers presented with +/- are standard error (SE) values' (p.183). ns (P<0.05); no letter superscript in Table 1/2; confirmed ns in Results running text (p.185). Leaf sample dried before digestion (EPA Method 3052) and ICP-OES analysis (EPA Method 200.8), so value is dry-weight basis."
sahaGrowthYieldPlant2016,sahaGrowthYieldPlant2016-T1,AP,mineral,Sodium (Na),89.7,13.5,mg/kg DW,ns,"Table 2, p.185","Dispersion is SE (standard error), not SD, per the paper's own footnote 'The numbers presented with +/- are standard error (SE) values' (p.183). ns (P<0.05); no letter superscript in Table 1/2; confirmed ns in Results running text (p.185). Leaf sample dried before digestion (EPA Method 3052) and ICP-OES analysis (EPA Method 200.8), so value is dry-weight basis."
sahaGrowthYieldPlant2016,sahaGrowthYieldPlant2016-T1,HYD,mineral,Sodium (Na),86.0,8.2,mg/kg DW,ns,"Table 2, p.185","Dispersion is SE (standard error), not SD, per the paper's own footnote 'The numbers presented with +/- are standard error (SE) values' (p.183). ns (P<0.05); no letter superscript in Table 1/2; confirmed ns in Results running text (p.185). Leaf sample dried before digestion (EPA Method 3052) and ICP-OES analysis (EPA Method 200.8), so value is dry-weight basis."
sahaGrowthYieldPlant2016,sahaGrowthYieldPlant2016-T1,AP,mineral,Zinc (Zn),62.2,5.3,mg/kg DW,ns,"Table 2, p.185","Dispersion is SE (standard error), not SD, per the paper's own footnote 'The numbers presented with +/- are standard error (SE) values' (p.183). ns (P<0.05); no letter superscript in Table 1/2; confirmed ns in Results running text (p.185). Leaf sample dried before digestion (EPA Method 3052) and ICP-OES analysis (EPA Method 200.8), so value is dry-weight basis."
sahaGrowthYieldPlant2016,sahaGrowthYieldPlant2016-T1,HYD,mineral,Zinc (Zn),65.4,2.2,mg/kg DW,ns,"Table 2, p.185","Dispersion is SE (standard error), not SD, per the paper's own footnote 'The numbers presented with +/- are standard error (SE) values' (p.183). ns (P<0.05); no letter superscript in Table 1/2; confirmed ns in Results running text (p.185). Leaf sample dried before digestion (EPA Method 3052) and ICP-OES analysis (EPA Method 200.8), so value is dry-weight basis."
sahaGrowthYieldPlant2016,sahaGrowthYieldPlant2016-T1,AP,biochemistry,Chlorophyll (SPAD),29.3,0.3,SPAD units,ns,"Fig. 5, p.184","Dispersion is SE (standard error), not SD, per the paper's own footnote 'The numbers presented with +/- are standard error (SE) values' (p.183). Optical chlorophyll-meter reading (SPAD 502P, Spectrum Technologies), not a wet-chemistry chlorophyll assay; mean of one lower + one upper leaf per plant, measured in full sunlight (p.183). Harvest value; also recorded in trials.csv 'SPAD (aquaponics)' column for the AP system. ns (P<0.05), Fig. 5, confirmed 'not significantly different' in Results text (p.184)."
sahaGrowthYieldPlant2016,sahaGrowthYieldPlant2016-T1,HYD,biochemistry,Chlorophyll (SPAD),28.7,0.3,SPAD units,ns,"Fig. 5, p.184","Dispersion is SE (standard error), not SD, per the paper's own footnote 'The numbers presented with +/- are standard error (SE) values' (p.183). Optical chlorophyll-meter reading (SPAD 502P, Spectrum Technologies), not a wet-chemistry chlorophyll assay; mean of one lower + one upper leaf per plant, measured in full sunlight (p.183). Harvest value; also recorded in trials.csv 'SPAD (aquaponics)' column for the AP system. ns (P<0.05), Fig. 5, confirmed 'not significantly different' in Results text (p.184)."
saseendranEnhancedGrowthResponse2021,saseendranEnhancedGrowthResponse2021-T1,"T1 (BFT-AQP, 150 no.m-3)",biochemistry,Chlorophyll a,20.87,1.57,ug/L,a,"Table 3, p.4","80% acetone extraction (v/v); fully expanded leaves cut to 1g and ground 3-5 min in mortar/pestle; absorbance read at 630/645/665nm; Chl-a = 11.6xA665 - 0.14xA630 - 1.31xA645 (Methods 2.3, following Kamble et al. 2015). Unit as printed in Table 3 (ug L-1, i.e. concentration in the acetone leaf extract, not per g fresh tissue)."
saseendranEnhancedGrowthResponse2021,saseendranEnhancedGrowthResponse2021-T1,"Control (AQP, no biofloc, 150 no.m-3)",biochemistry,Chlorophyll a,12.47,1.91,ug/L,b,"Table 3, p.4","80% acetone extraction (v/v); fully expanded leaves cut to 1g and ground 3-5 min in mortar/pestle; absorbance read at 630/645/665nm; Chl-a = 11.6xA665 - 0.14xA630 - 1.31xA645 (Methods 2.3, following Kamble et al. 2015). Unit as printed in Table 3 (ug L-1, i.e. concentration in the acetone leaf extract, not per g fresh tissue). Shared control value, repeated identically across all three trial rows (T1/T2/T3) per vault convention for a single shared control."
saseendranEnhancedGrowthResponse2021,saseendranEnhancedGrowthResponse2021-T2,"T2 (BFT-AQP, 250 no.m-3)",biochemistry,Chlorophyll a,22.57,1.12,ug/L,a,"Table 3, p.4","80% acetone extraction (v/v); fully expanded leaves cut to 1g and ground 3-5 min in mortar/pestle; absorbance read at 630/645/665nm; Chl-a = 11.6xA665 - 0.14xA630 - 1.31xA645 (Methods 2.3, following Kamble et al. 2015). Unit as printed in Table 3 (ug L-1, i.e. concentration in the acetone leaf extract, not per g fresh tissue)."
